CustomerID,CreditRating,GenderType,CustomerAge,ContractDuration,AccountBalance,ProductsOwned,CreditCardHolder,ActiveStatus,SalaryEstimate,ExitedStatus
23692636,696,Male,41,9,127523.75,1,0,1,191417.42,0
23384157,657,Male,30,1,139762.13,2,1,1,23317.88,0
23395332,603,Female,42,8,91611.12,1,0,0,144675.3,1
23375827,726,Female,42,2,109471.79,1,0,1,175161.05,0
23565634,591,Female,39,4,150500.64,1,1,0,14928.8,0
23700274,792,Female,59,9,101609.77,1,0,0,161479.19,1
23692165,550,Male,57,5,0,1,1,1,133501.94,0
23440053,601,Female,26,8,78892.23,1,1,1,23703.52,0
23555040,820,Female,29,3,82344.84,1,0,1,115985.38,0
23714983,667,Male,48,2,0,1,1,0,43229.2,0
23532264,573,Female,44,4,0,1,1,1,94862.93,0
23378248,755,Male,62,1,127706.33,2,0,1,142377.69,0
23572815,552,Female,41,9,124349.34,1,1,0,135635.25,0
23394357,598,Male,44,8,0,2,1,0,148487.9,0
23470248,576,Male,28,1,119336.29,2,0,1,58976.85,0
23614273,670,Female,31,9,0,1,0,1,76254.83,0
23361427,504,Male,56,9,104217.3,1,0,0,55857.48,1
23710776,778,Female,65,7,0,1,1,1,77867.23,0
23694826,558,Male,39,10,144757.02,1,1,0,22878.16,1
23533395,627,Male,44,6,0,1,1,1,114469.55,0
23694594,683,Male,43,8,0,1,1,0,96754.8,0
23398452,556,Female,43,6,0,3,0,0,125154.57,1
23554854,583,Female,38,10,0,2,0,1,113597.64,0
23469778,705,Female,24,7,100169.51,1,1,0,121408.55,0
23521608,637,Male,33,2,145731.83,1,0,1,109219.43,0
23546292,697,Male,56,5,110802.03,1,1,1,50230.31,1
23378376,555,Female,46,4,120392.99,1,1,0,177719.88,1
23590159,594,Female,26,6,135067.52,2,0,0,131211.86,0
23514688,632,Male,31,3,136556.44,1,1,0,82152.83,1
23526622,551,Female,38,10,0,2,1,1,216.27,0
23662648,687,Female,35,3,99587.43,1,1,1,1713.1,1
23571666,672,Female,53,7,0,1,1,1,136910.18,0
23413305,521,Female,34,7,70731.07,1,1,1,20243.97,1
23676745,686,Male,35,2,109342.82,2,0,1,86043.27,0
23684644,639,Male,28,8,0,2,1,0,126561.07,0
23385805,850,Male,66,4,0,2,0,1,64350.8,0
23517903,465,Male,25,2,78247.31,2,1,1,10472.31,0
23357992,817,Female,55,10,117561.49,1,1,0,95941.55,1
23485953,578,Male,23,10,88980.32,1,1,1,125222.36,0
23461266,611,Male,34,4,0,2,1,0,170950.58,0
23349642,616,Female,41,1,103560.57,1,1,0,236.45,1
23504265,517,Male,37,5,113308.84,1,0,1,31517.16,0
23392926,637,Female,40,6,0,2,1,1,181610.6,0
23630674,806,Female,32,3,63763.49,1,1,0,156593.09,0
23475912,633,Female,29,7,169988.35,1,1,0,4272,0
23523090,624,Female,35,0,180303.24,2,1,0,163587.9,0
23722594,691,Male,52,3,0,1,1,0,175843.68,1
23505886,819,Female,49,1,120656.86,4,0,0,166164.3,1
23643823,568,Female,31,1,61592.14,2,1,1,61796.64,0
23550660,806,Male,48,4,164701.68,1,1,1,21439.49,0
23595259,726,Female,26,1,80780.16,1,1,1,19225.85,0
23392618,552,Male,36,8,0,2,0,0,132547.02,0
23398498,755,Female,30,6,154221.37,2,0,1,62688.55,0
23617945,634,Male,26,8,0,1,1,0,21760.96,0
23555424,756,Female,26,5,101641.14,2,0,1,154460.68,0
23598588,776,Male,37,2,0,1,0,1,8065,0
23446413,649,Female,45,5,92786.66,1,1,0,173365.9,1
23460715,595,Male,32,8,131081.66,2,1,1,69428.79,0
23575558,646,Male,30,5,98014.74,1,1,1,12757.14,0
23375947,592,Male,38,8,0,2,1,0,180426.2,0
23409277,574,Male,26,8,97460.1,1,1,1,43093.67,0
23686350,850,Male,36,1,104077.19,2,0,1,68594,0
23411895,850,Female,29,1,0,2,1,1,197996.65,0
23550643,475,Female,46,10,0,2,0,0,122953,1
23440390,642,Female,39,4,0,1,1,1,76821.24,0
23575062,710,Female,51,4,93656.95,1,0,1,141400.51,1
23439061,596,Male,30,6,121345.88,4,1,0,41921.75,1
23426883,609,Female,39,8,141675.23,1,0,1,175664.25,0
23643289,797,Female,31,8,0,2,1,0,117916.63,0
23452662,504,Female,43,7,102365.49,1,1,0,194690.77,1
23617101,735,Male,50,9,0,1,0,0,166677.35,1
23530770,680,Female,30,3,0,1,1,0,160131.58,0
23712609,449,Male,52,6,0,2,0,1,123622,0
23371593,685,Male,57,7,101868.51,1,0,1,113483.96,0
23699059,569,Male,38,8,0,2,0,0,79618.79,0
23541769,631,Male,35,9,112392.45,2,1,0,24472.23,0
23515899,595,Female,25,7,106570.34,2,0,1,177025.79,0
23375718,461,Female,28,8,0,1,1,1,103349.74,0
23385544,630,Male,50,1,81947.76,1,0,1,63606.22,1
23702647,661,Female,31,7,144162.3,2,1,1,14490.79,0
23491575,796,Male,39,5,86350.87,2,0,0,105080.53,0
23643741,710,Male,47,5,158623.14,1,0,0,83499.89,1
23687278,741,Male,32,8,0,2,1,0,143598.7,0
23698788,606,Male,48,4,132403.56,1,0,0,36091.91,1
23400259,747,Male,27,10,0,2,0,0,13007.89,0
23366236,549,Female,43,3,134985.66,1,1,0,6101.41,0
23552125,576,Male,36,6,0,2,1,1,48314,0
23457549,528,Male,37,6,103772.45,1,1,0,197111.99,0
23679624,535,Male,33,2,133040.32,1,1,1,110299.78,0
23552973,575,Female,37,0,0,2,0,0,30114.32,0
23380786,656,Male,39,10,0,2,1,1,98894.64,0
23593885,440,Male,42,2,0,2,1,0,49826.68,0
23683339,539,Male,38,8,71460.67,2,1,1,10074.05,0
23404071,850,Male,39,6,133214.13,1,0,1,20769.88,0
23552325,646,Female,37,7,96558.66,1,0,0,163427.18,0
23718432,744,Male,54,6,93806.31,2,0,1,140068.77,0
23451888,710,Female,36,8,0,2,0,0,83206.19,0
23607726,544,Female,64,3,124043.8,1,1,1,111402.97,1
23680525,723,Male,52,5,131694.97,1,0,1,92873.5,1
23387020,507,Female,29,6,0,2,0,1,94780.9,0
23581318,787,Female,35,1,106266.8,1,1,1,16607.15,0
23627622,598,Male,41,8,0,2,1,1,161954.43,0
23480718,796,Male,51,6,0,2,0,1,194733.28,0
23352865,569,Female,41,4,139840.36,1,1,1,163524.7,0
23672140,711,Male,34,8,0,2,0,0,48260.19,0
23502412,661,Male,35,8,124098.54,1,1,0,86678.48,0
23396022,415,Male,32,5,145807.59,1,1,1,3064.65,0
23546250,578,Male,23,8,0,2,1,0,112124.98,0
23461755,611,Female,26,2,107508.93,2,1,1,120801.65,0
23572872,600,Female,28,6,0,2,0,1,52193.23,0
23384815,661,Female,32,1,145980.23,1,0,1,56636.28,0
23655052,850,Female,37,3,212778.2,1,0,1,69372.88,0
23674429,573,Female,47,4,152522.47,1,0,1,164038.07,1
23422552,764,Female,33,9,168964.77,1,0,1,118982.51,0
23691346,838,Female,34,8,0,2,1,0,27472.07,0
23598997,821,Female,28,8,0,1,1,1,36754.13,0
23585442,607,Female,36,4,98266.3,1,1,1,46416.36,0
23696854,558,Male,38,8,113000.92,1,1,1,152872.39,0
23409250,530,Male,23,1,137060.88,2,1,1,165227.23,0
23719071,654,Male,37,5,112146.12,1,1,0,75927.35,0
23536342,530,Female,33,4,129307.32,1,1,1,172930.28,0
23621841,656,Male,69,6,163975.09,1,1,1,36108.5,0
23428714,520,Male,43,7,0,2,1,1,36202.74,0
23511187,602,Female,42,6,158414.85,1,1,1,131886.46,0
23592241,701,Female,48,1,92072.68,1,1,1,133992.36,0
23711266,653,Female,30,2,88243.29,2,1,1,96658.26,0
23428197,668,Male,25,8,0,2,1,1,135112.09,0
23376871,652,Male,48,4,59486.31,1,1,0,163944.18,1
23399653,639,Female,54,2,0,2,1,1,53843.71,0
23624091,730,Female,52,7,0,2,0,1,122398.84,0
23578494,780,Male,34,1,0,1,1,1,64804.04,0
23352484,592,Female,38,8,119278.01,2,0,1,19370.73,0
23669547,628,Male,34,4,158741.43,2,1,1,126192.54,0
23565316,658,Female,40,7,140596.95,1,0,1,135459.02,1
23659491,850,Female,29,10,0,2,1,1,94815.04,0
23560548,515,Male,37,2,90432.92,1,1,1,188366.04,1
23427352,571,Female,35,1,104783.81,2,0,1,178512.52,0
23506873,760,Male,42,0,77992.97,2,1,1,97906.38,0
23451747,720,Female,43,10,110822.9,1,0,0,72861.94,0
23649886,632,Male,42,4,119624.6,2,1,1,195978.86,0
23401812,694,Male,31,6,109052.59,2,1,1,19448.93,1
23666689,559,Female,40,5,139129.44,1,0,1,32635.54,0
23614245,773,Female,42,8,152324.66,2,1,0,171733.22,0
23474610,581,Male,38,1,0,2,1,0,46176.22,0
23476920,524,Female,37,9,127480.58,2,1,0,179634.69,0
23525011,713,Male,53,6,115029.4,1,0,0,191521.32,1
23427796,676,Male,40,8,114005.78,1,1,1,67998.45,0
23506560,651,Female,42,1,116646.76,1,1,0,44731.8,1
23411025,717,Female,49,1,110864.38,2,1,1,124532.9,1
23422843,594,Male,23,5,156267.59,1,1,0,160968.44,0
23588037,716,Female,44,3,109528.28,1,1,0,27341.63,1
23435665,668,Female,35,6,102482.76,1,1,1,53994.64,0
23539852,678,Male,23,10,115563.71,1,1,1,91633.53,0
23455459,545,Male,23,2,0,2,1,0,189613.12,0
23471536,613,Female,40,9,95624.36,2,1,1,60706.33,0
23365396,687,Female,21,8,0,2,1,1,154767.34,0
23377896,715,Male,28,7,160376.61,1,0,0,196853.11,0
23616289,618,Male,41,8,37702.79,1,1,1,195775.48,0
23691147,721,Female,35,6,118273.83,1,0,1,3086.89,0
23365101,445,Female,34,7,131082.17,2,1,1,70618,0
23446933,690,Male,38,1,94456,2,0,1,55034.02,0
23595916,709,Female,43,8,0,2,0,0,168035.62,1
23447515,671,Female,42,3,0,2,1,1,128449.33,0
23538328,538,Male,33,6,93791.38,1,1,1,199249.29,0
23393248,735,Female,33,4,0,2,1,0,149474.69,0
23684647,592,Female,37,7,0,2,1,1,126726.33,0
23637378,747,Male,61,7,155973.13,1,0,1,147554.26,0
23426602,675,Male,36,7,89409.95,1,1,1,149399.7,0
23478028,632,Female,39,5,97854.37,2,1,0,93536.38,0
23448045,621,Male,39,6,0,2,1,1,58883.91,0
23594827,521,Male,29,3,60280.62,1,1,0,154271.41,0
23612917,591,Male,36,7,135216.8,1,1,1,122022.89,0
23365339,706,Female,28,6,124923.35,2,1,1,50299.14,0
23567392,677,Male,38,4,0,2,1,0,187800.63,0
23648605,769,Male,27,7,188614.07,1,1,0,171344.09,0
23485414,771,Male,32,5,62321.62,1,1,1,40920.59,0
23472088,601,Female,48,8,120782.7,1,1,0,63940.68,1
23579289,670,Female,42,1,115961.58,2,0,1,29483.87,0
23623402,517,Male,28,2,115062.61,1,1,0,179056.23,0
23391931,834,Female,49,8,160602.25,2,1,0,129273.94,0
23627062,571,Female,42,4,108825.34,3,1,0,55558.51,1
23390530,576,Female,36,8,166287.85,1,1,1,23305.85,0
23543019,718,Female,31,1,152663.77,1,0,1,17128.64,0
23461623,636,Female,31,9,80844.69,2,1,1,74641.9,0
23571445,566,Female,40,2,97001.36,2,1,0,154486.01,0
23473407,711,Male,64,4,0,2,1,1,3185.67,0
23702524,574,Female,39,2,122524.61,2,1,0,88463.63,0
23625697,619,Female,35,8,132292.63,1,1,0,65682.93,0
23638414,588,Female,24,0,0,2,1,1,140586.08,0
23672655,760,Female,49,9,91502.99,1,1,0,117232.9,1
23474007,665,Male,52,3,0,1,1,0,116137.01,1
23512542,739,Male,29,3,59385.98,2,1,1,105533.96,0
23469381,641,Male,77,9,0,3,1,1,81514.06,0
23584192,685,Female,21,6,97956.5,1,1,1,164966.27,0
23498868,594,Female,49,4,0,2,1,1,23631.55,0
23701918,557,Female,40,4,0,2,0,1,105433.53,0
23494758,697,Male,27,8,141223.68,2,1,0,90591.15,0
23655789,656,Male,18,10,151762.74,1,0,1,127014.32,0
23486404,712,Male,43,1,141749.74,2,0,1,90905.26,0
23667021,689,Male,38,5,75075.14,1,1,1,8651.92,1
23676258,697,Female,25,4,165686.11,2,1,0,15467.98,0
23707099,589,Male,38,2,0,1,1,0,79915.28,0
23522962,525,Female,25,10,0,2,1,0,69361.95,0
23445807,680,Male,44,3,0,2,1,0,86935.08,0
23382697,617,Female,28,0,0,2,1,1,7597.83,1
23388223,680,Male,32,5,92961.61,1,1,0,116957.6,0
23715846,662,Female,30,9,0,2,0,1,157884.83,0
23393280,736,Male,46,5,130812.91,1,1,1,77981.54,1
23452750,657,Male,57,8,107174.58,1,1,1,126369.55,1
23528383,350,Male,54,1,152677.48,1,1,1,191973.49,1
23619066,617,Male,30,3,132005.77,1,1,0,142940.39,0
23634127,562,Male,35,7,0,1,0,0,48869.67,0
23603158,705,Female,23,5,0,2,1,1,73131.73,0
23407531,516,Female,33,7,127305.5,1,1,1,120037.36,0
23578741,573,Female,37,6,0,2,1,0,193995.37,0
23518264,538,Female,31,0,0,2,0,0,179453.66,0
23357650,699,Male,39,9,0,1,1,0,80963.92,0
23584905,504,Male,32,8,170291.22,2,0,1,15658.99,0
23492617,583,Male,47,5,102562.23,1,1,0,92708.1,0
23631591,712,Male,53,2,111061.01,2,0,0,26542.17,0
23525641,626,Male,62,3,0,1,1,1,65010.74,0
23562397,631,Female,34,4,124379.14,1,1,0,106892.91,0
23551989,663,Female,37,7,0,1,1,1,185210.63,0
23400490,506,Female,41,3,57745.76,1,1,0,4035.46,0
23477625,570,Female,50,5,129293.74,1,1,0,177805.44,1
23667181,703,Female,45,7,0,2,1,1,68831.72,0
23483686,698,Female,40,8,150777.1,1,1,0,114732.62,0
23354460,731,Male,41,4,0,2,1,0,22299.27,0
23577484,625,Male,34,6,0,2,0,0,197283.2,0
23377926,634,Male,31,9,108632.48,1,1,1,179485.96,1
23513577,616,Male,59,5,153861.1,1,1,1,17699.48,0
23450175,500,Male,56,1,100374.58,1,1,0,118490.8,1
23501026,446,Male,32,8,0,2,0,0,133292.94,0
23488983,669,Female,47,9,61196.54,1,1,0,58170.24,0
23363439,581,Male,31,6,116891.72,1,1,0,107137.3,0
23628838,704,Female,54,6,133656.91,3,1,0,145071.33,1
23482602,748,Male,44,2,92911.52,1,0,1,85495.24,0
23612469,680,Female,31,9,119825.75,2,1,1,101139.3,0
23523859,655,Female,37,7,111852.84,2,1,0,10511.13,0
23709996,690,Male,32,0,106683.52,2,1,1,137916.49,0
23700669,695,Male,40,7,139022.24,1,0,1,193383.13,0
23495487,700,Female,40,4,148571.07,1,1,0,189826.96,1
23688312,773,Male,52,4,0,1,0,1,144113.42,0
23662948,749,Male,42,1,129776.72,2,0,1,143538.51,0
23369884,611,Female,46,5,0,1,1,0,77677.14,1
23577696,606,Female,46,8,0,2,1,1,183717.94,0
23633908,554,Male,24,10,0,1,0,0,92180.62,0
23373714,567,Female,37,7,0,2,1,1,28690.9,0
23575816,559,Male,24,3,114739.92,1,1,0,85891.02,1
23380645,594,Male,41,2,122545.65,2,1,1,42050.24,0
23571106,513,Female,37,6,0,2,1,0,110142.34,0
23671578,652,Female,26,1,131908.35,1,1,1,179269.79,0
23514169,680,Female,42,7,105722.69,1,1,1,90558.24,1
23488014,784,Male,33,10,0,2,1,0,162022.47,0
23487411,812,Female,44,8,0,3,1,0,66926.83,1
23702976,784,Female,40,8,0,2,1,0,108891.3,0
23354092,570,Female,18,4,82767.42,1,1,0,71811.9,0
23597542,712,Female,42,1,87842.98,1,0,0,92223.59,0
23717179,705,Male,39,6,133261.13,1,1,1,78065.9,0
23620449,681,Female,32,3,0,2,1,1,59679.9,0
23494462,620,Male,41,0,97925.11,1,1,0,85000.32,0
23564406,711,Male,52,5,0,1,1,1,159808.95,0
23358465,613,Female,24,7,140453.91,1,1,0,129001.3,0
23571064,613,Female,20,0,117356.19,1,0,0,113557.7,1
23355633,682,Male,36,5,0,2,1,1,147758.51,0
23384347,850,Male,37,4,137204.77,1,1,1,28865.59,0
23707240,601,Female,41,1,0,2,0,1,160607.06,0
23551606,595,Male,35,8,0,1,1,0,100015.79,1
23638579,675,Male,36,3,54098.18,2,0,1,54478.52,0
23659725,591,Male,31,8,0,1,1,1,141677.33,0
23713834,602,Male,23,7,113758.48,2,0,0,84077.6,0
23534743,554,Female,34,8,0,1,0,1,106981.03,0
23617246,541,Male,37,9,118636.92,1,1,1,73551.44,0
23556700,506,Male,34,7,0,2,0,0,115842.1,0
23550708,814,Male,44,8,95488.82,2,0,0,107013.59,0
23504440,683,Male,30,8,110829.52,2,0,0,24938.84,0
23711718,485,Male,51,7,144244.59,2,1,0,51113.14,0
23497110,696,Female,31,8,122021.92,2,1,0,33828.64,0
23464575,608,Female,30,8,0,2,1,0,128875.86,0
23408244,792,Male,50,9,0,4,1,1,194700.81,1
23570791,686,Male,22,5,0,2,1,0,158974.45,0
23626024,790,Male,42,1,85839.62,1,1,0,198182.73,0
23608906,654,Female,29,4,96974.97,1,0,1,141404.07,0
23419482,452,Male,35,4,148172.44,1,1,1,4175.68,0
23683050,719,Male,38,0,0,1,1,0,126876.47,0
23599573,707,Female,40,5,0,2,1,0,41052.82,0
23659663,699,Female,49,2,0,1,0,0,105760.01,0
23571090,850,Male,30,2,0,2,0,1,27937.12,0
23352315,828,Male,28,8,134766.85,1,1,0,79355.87,0
23426730,850,Male,30,5,123210.56,2,1,1,102180.27,0
23617800,712,Male,47,1,139887.01,1,1,1,95719.73,0
23445954,634,Male,44,9,149961.11,1,1,0,57121.51,0
23608567,730,Male,45,6,152880.97,1,0,0,162478.11,0
23667363,685,Male,43,9,108589.47,2,0,1,194808.51,0
23699544,809,Male,33,9,0,1,1,1,124045.65,0
23526729,707,Female,35,3,56674.48,1,1,0,17987.4,1
23644443,648,Male,32,8,0,1,1,0,133653.38,0
23620780,760,Female,57,1,0,2,1,1,25101.17,0
23587861,805,Female,33,3,105663.56,2,0,1,33330.89,0
23388499,585,Female,39,7,0,2,1,0,2401.26,0
23436912,595,Female,30,5,100683.54,1,1,1,178361.04,0
23351458,630,Male,42,6,0,2,1,0,162697.93,0
23419266,627,Male,29,5,139541.58,2,1,0,80607.33,0
23362644,631,Female,37,2,121801.72,2,0,1,23146.62,0
23617986,776,Male,38,5,112281.7,1,0,1,89893.6,0
23602062,676,Female,36,4,0,2,1,1,3173.31,0
23513305,758,Female,40,5,93499.82,2,0,0,123218.81,0
23466061,637,Male,33,0,132255.99,2,0,1,74588.41,0
23465482,850,Male,20,7,0,2,1,0,31288.77,0
23582920,601,Female,44,4,0,2,1,0,58561.31,0
23521416,735,Male,49,5,121973.28,1,1,0,148804.36,0
23629087,614,Male,32,7,99462.8,2,1,1,51117.06,0
23713594,672,Female,21,3,165878.76,2,1,1,164537.17,0
23591202,642,Male,30,8,117494.27,1,0,0,61977.82,0
23495559,633,Female,29,0,138577.34,1,1,0,193362.99,0
23525841,769,Male,39,9,0,1,1,1,47722.79,0
23394946,796,Male,41,8,107525.07,1,1,0,18510.41,0
23596284,715,Male,23,7,139224.92,2,1,0,65057.71,0
23508523,695,Female,42,7,121453.63,1,0,0,46374.64,0
23614282,747,Female,25,4,0,2,0,1,42039.67,0
23368230,584,Female,54,1,77354.37,1,0,0,138192.98,1
23589457,476,Male,40,6,0,1,1,1,22735.45,0
23524125,850,Female,39,7,79259.99,1,0,1,186910.74,0
23659818,529,Male,30,2,116295.29,1,1,0,75285.47,0
23648866,584,Female,59,1,0,1,0,1,130260.11,1
23489554,586,Male,34,9,74309.81,1,1,0,15034.93,0
23353770,674,Male,34,2,152797.9,1,1,0,175709.4,1
23556055,552,Male,42,9,133701.07,2,1,0,101069.71,1
23354440,601,Female,33,7,114430.18,2,1,1,153012.13,0
23448709,541,Male,29,7,127504.57,1,0,0,86173.92,0
23587024,744,Female,41,2,84113.41,1,1,0,197548.63,0
23666784,595,Female,23,10,101126.66,2,0,0,37042.8,0
23704077,724,Male,33,5,103564.83,2,1,0,121085.72,0
23667940,533,Female,52,7,0,1,0,1,194113.99,1
23506378,618,Male,37,2,168178.21,2,0,1,101273.23,0
23557470,523,Female,39,1,143903.11,1,1,1,118711.75,1
23468641,642,Female,30,5,129753.69,1,1,0,582.53,0
23636794,584,Male,35,9,0,2,1,0,192381.21,0
23552007,521,Male,38,5,110641.18,1,0,1,136507.69,1
23694795,662,Female,36,4,166909.2,2,1,0,138871.12,1
23723815,758,Female,34,1,154139.45,1,1,1,60728.89,0
23404591,717,Male,38,7,97459.06,1,0,0,189175.71,0
23454682,611,Male,40,1,0,2,1,1,102547.56,0
23655477,766,Male,43,6,112088.04,2,1,1,36706.56,0
23468640,636,Female,34,3,0,2,1,1,44756.25,0
23394921,814,Female,48,7,0,2,1,1,132870.15,0
23656113,760,Male,28,1,141038.57,2,0,0,16287.38,0
23526726,607,Male,39,2,84468.67,2,1,1,121945.42,0
23535295,725,Female,36,4,118520.26,1,0,0,131173.9,1
23450215,600,Male,37,1,142663.46,1,0,1,88669.89,0
23635032,656,Male,27,4,118627.16,2,1,1,160835.3,0
23582280,640,Male,34,1,137523.02,1,0,0,24761.36,0
23703709,439,Male,28,7,110976.23,2,1,0,138526.96,0
23588821,549,Female,38,8,107283.4,1,0,0,157442.75,0
23512602,622,Male,38,5,0,2,0,0,105295.77,0
23553244,715,Male,34,4,124314.45,1,0,0,97782.92,0
23623746,657,Female,41,5,95858.37,1,1,1,68255.88,0
23510338,703,Male,36,2,0,2,1,0,108790.95,0
23401837,802,Male,33,8,0,2,1,0,143706.18,0
23657779,793,Female,36,0,0,1,0,0,148993.47,0
23463328,554,Female,35,6,117707.18,2,0,0,95277.15,1
23540397,533,Male,38,1,135289.33,2,0,1,152956.33,0
23411862,658,Male,36,8,174060.46,1,1,1,94925.62,0
23384395,713,Male,40,3,114446.84,2,1,1,87308.18,0
23406094,711,Male,37,2,0,2,1,0,83978.86,1
23630649,669,Male,25,1,157848.53,1,0,0,37543.93,1
23588358,439,Female,43,8,0,1,0,1,104889.3,0
23659851,763,Female,37,6,0,2,1,1,149705.25,0
23438787,697,Female,74,3,108071.36,2,1,1,16445.79,0
23665026,702,Female,35,8,14262.8,2,1,0,54689.16,0
23620002,686,Male,41,7,102749.72,1,0,1,194913.86,0
23667208,629,Male,36,1,161757.87,2,1,1,146371.72,0
23410587,823,Male,38,1,0,2,1,0,156603.7,0
23636797,683,Female,35,5,95698.79,1,0,1,182566.76,0
23516085,555,Male,37,9,124969.13,1,1,0,60194.05,0
23646580,647,Male,44,4,93960.35,1,1,0,36579.53,1
23415994,714,Female,51,4,88308.87,3,0,0,5862.53,1
23419489,850,Female,39,10,0,2,1,1,143030.09,0
23691508,713,Female,59,3,0,2,1,1,62700.08,0
23662722,452,Male,30,7,112935.87,1,1,1,99017.34,0
23669196,683,Female,24,8,98567.1,1,1,0,187987.01,0
23560942,577,Female,26,1,180530.51,1,0,0,123454.62,0
23408220,552,Male,33,5,140931.57,1,0,1,10921.5,0
23411397,769,Female,31,7,148913.72,2,1,0,53817.23,0
23525532,691,Male,38,7,0,2,0,0,81617.4,0
23407881,818,Female,49,2,0,1,0,1,192298.84,1
23364453,739,Male,41,5,0,2,0,0,143882.25,0
23655978,639,Female,50,6,115335.32,2,1,1,53130.41,0
23389816,651,Female,65,0,0,2,1,1,190454.04,0
23436427,779,Female,26,0,0,2,0,1,111906,0
23393157,850,Female,33,7,134678.13,1,1,0,113177.95,0
23456022,829,Male,38,9,0,2,1,0,30529.88,0
23420532,579,Male,31,2,90547.48,2,1,1,18800.13,0
23375574,510,Male,32,9,103324.78,1,1,1,46127.7,0
23629549,531,Male,29,3,114590.58,1,0,0,75585.48,0
23706438,628,Female,36,3,91286.51,1,1,0,63085.94,0
23701101,633,Male,32,5,163340.12,2,1,1,74415.2,0
23568804,714,Male,45,8,150900.29,2,0,1,139889.15,0
23696409,604,Male,23,9,124577.33,1,1,1,7267.25,0
23432473,630,Male,35,1,0,2,0,0,186826.22,0
23669410,850,Female,31,4,91292.7,1,1,1,162149.07,0
23567154,788,Female,57,8,93716.72,1,1,1,180150.49,1
23656072,798,Female,37,4,111723.08,1,1,1,83478.12,0
23518416,770,Male,45,4,110765.68,1,1,0,26163.74,1
23361165,569,Male,25,9,173459.45,2,1,1,44381.06,0
23610481,425,Female,22,7,169649.73,2,0,1,136365,1
23689299,547,Female,31,9,0,2,0,0,99294.22,0
23408238,725,Male,45,8,116917.07,1,0,0,173464.43,1
23359026,506,Male,37,5,0,2,1,1,127543.81,0
23607654,632,Female,36,7,0,2,1,1,52526.65,0
23401390,620,Male,22,0,0,1,1,0,32589.45,0
23706916,663,Male,32,8,130627.66,1,1,0,47161.25,1
23541607,700,Female,46,5,56580.95,2,0,1,45424.13,0
23375902,696,Male,38,6,142316.14,1,1,1,8018.49,0
23704042,767,Male,31,6,0,2,1,1,195668,0
23429340,561,Male,56,7,152759,2,1,0,133167.11,1
23638545,350,Male,39,0,109733.2,2,0,0,123602.11,1
23642386,706,Male,54,9,117444.51,1,1,1,186238.85,0
23354139,464,Female,34,5,76001.57,1,1,1,158668.87,0
23683134,501,Female,34,3,107747.57,1,1,0,9249.36,0
23621158,745,Female,35,8,0,2,1,1,116581.1,0
23654344,587,Female,36,1,134997.49,2,1,0,44688.08,0
23549776,667,Female,48,2,0,2,1,1,148608.39,0
23383939,737,Male,36,9,0,1,0,1,188670.9,1
23718832,485,Female,30,7,0,1,1,0,107067.37,0
23638593,590,Female,37,0,64345.21,1,0,1,61759.33,1
23529091,518,Female,35,8,141665.63,1,0,1,192776.64,0
23374960,581,Female,29,8,0,2,1,0,46735.19,0
23381697,785,Female,33,5,136624.6,2,1,1,169117.74,0
23450785,799,Female,52,4,161209.66,1,1,1,89081.41,0
23360937,698,Male,38,10,95010.92,1,1,1,105227.86,0
23450686,730,Female,41,4,167545.32,1,1,0,128246.81,0
23567508,740,Female,36,4,109044.6,1,0,0,94554.74,1
23356227,785,Female,47,9,122031.55,1,1,1,33823.5,1
23536713,527,Female,29,2,27755.97,1,1,0,97468.44,1
23564332,544,Female,29,1,118560.55,1,1,1,164137.36,0
23671444,705,Male,61,4,0,2,1,1,191313.7,0
23523259,684,Male,34,9,0,2,1,1,65257.57,0
23667610,639,Female,28,8,97840.72,1,1,1,178222.77,0
23680603,565,Female,38,2,158651.29,2,1,1,179445.28,0
23590066,481,Male,44,9,175303.06,1,1,0,65500.53,1
23462100,731,Male,25,8,96950.21,1,1,0,97877.92,0
23708293,607,Male,45,7,123859.6,1,0,1,113051.57,0
23455183,760,Female,32,7,0,2,1,1,105969.05,0
23449188,559,Female,70,9,0,1,1,1,122996.76,0
23610571,715,Female,33,3,85227.84,1,1,1,68087.15,0
23362746,656,Male,36,8,97786.08,2,0,1,21478.36,0
23397189,652,Male,33,7,128135.99,1,1,0,158437.73,0
23674186,624,Male,33,6,0,2,0,0,76551.7,0
23602824,634,Male,36,2,85996.19,1,1,0,15887.68,0
23560215,850,Female,50,10,0,2,1,1,33741.84,0
23650354,659,Female,39,1,104502.11,1,1,0,20652.69,0
23385727,529,Male,35,5,95772.97,1,1,1,112781.5,0
23644908,572,Male,31,5,98108.79,1,0,1,119996.95,0
23497456,640,Male,39,9,131607.28,4,0,1,6981.43,1
23465770,770,Male,55,9,63127.41,2,1,0,185211.28,1
23461890,648,Male,35,7,0,2,1,1,78436.36,0
23652468,579,Male,31,9,0,1,0,1,139048,0
23717296,589,Female,36,9,140355.56,2,1,0,136329.96,0
23505208,530,Female,36,2,0,2,1,1,14721.8,0
23560996,831,Male,30,2,0,2,0,1,3430.38,0
23506228,790,Male,24,7,107418.27,1,0,1,160450.21,0
23570544,656,Male,35,6,0,2,1,0,1485.27,0
23496070,563,Male,32,6,0,2,1,1,19720.08,0
23350762,667,Male,39,7,167557.12,1,1,1,41183.02,0
